FrameTime,GPUTime,GameThreadTime,GPU/LumenReflections,GPU/LumenScreenProbeGather,GPU/ShadowDepths,GPU/TemporalSuperResolution,GPUMem/LocalUsedMB,GPUMem/LocalBudgetMB
20.2981,19.9519,6.3608,1.5862,0.009900,1.4082,3.2216,3615.1094,5153
22.4312,20.0729,5.7494,1.6600,0.012200,0.9590,3.5870,3615.1094,5153
20.4195,19.8367,5.6596,1.9261,0.010300,1.0820,3.0681,3615.1094,5153
22.9044,19.7394,4.9245,1.5658,0.009100,1.3610,3.0526,3615.1094,5153
17.2869,19.3487,4.9850,1.7500,0.009600,1.0776,3.0371,3615.1094,5153
21.2496,20.0013,5.9002,1.7583,0.010400,1.0065,3.0812,3615.1094,5153
21.0862,19.8018,5.8995,1.6487,0.010000,1.0939,3.0597,3615.1094,5153
19.8077,19.8615,6.4389,1.6046,0.009700,1.2721,3.0485,3615.1094,5153
22.5386,19.8065,5.4498,1.5493,0.009600,1.2340,3.0494,3615.1094,5153
21.6486,19.8319,5.7548,1.9826,0.009900,0.8781,3.0116,3615.1094,5153
18.2505,19.8737,5.4670,1.5747,0.010000,1.2692,3.0648,3615.1094,5153
25.0476,19.8477,7.7690,1.7335,0.009700,1.0381,3.0494,3615.1094,5153
16.8186,19.7499,4.8458,1.6927,0.010400,1.2508,3.0332,3615.1094,5153
23.8078,19.8131,5.5733,1.5237,0.010100,1.3526,3.0333,3615.1094,5153
19.3068,19.6564,6.4886,1.6241,0.010400,1.2778,3.0822,3615.1094,5153
22.1915,19.9495,6.2211,1.6528,0.010200,1.3422,3.0844,3615.1094,5153
19.9079,20.0278,5.6671,1.9518,0.010200,1.1114,3.1007,3615.1094,5153
21.4360,19.7681,5.4033,1.7347,0.010400,1.1398,3.1150,3615.1094,5153
22.4480,20.1386,5.4046,1.7119,0.009400,1.3283,3.0976,3615.1094,5153
17.2994,20.4873,4.2847,1.6507,0.009400,1.2535,3.0781,3615.1094,5153
20.9160,20.2758,4.8223,1.5605,0.010700,1.1719,3.1016,3615.1094,5153
20.5385,20.1841,5.6008,1.7797,0.010400,1.1375,3.0957,3615.1094,5153
20.3135,20.0942,6.1374,1.6547,0.009600,1.3582,3.2747,3615.1094,5153
21.5985,19.7048,5.9976,1.5207,0.024100,1.1710,3.2542,3615.1094,5153
20.5650,20.0330,6.5847,1.7418,0.011000,1.1569,3.2921,3615.1094,5153
23.6139,20.1756,6.0946,1.9813,0.009600,1.2109,3.0944,3615.1094,5153
20.2396,20.6402,5.4796,1.7377,0.009600,0.8847,3.0659,3615.1094,5153
24.2649,19.7987,5.5657,1.8023,0.009800,1.0209,3.0862,3615.1094,5153
18.8106,19.8147,4.3607,1.6025,0.010400,1.2853,3.0679,3615.1094,5153
20.7069,20.5466,6.4409,1.7152,0.009600,1.0096,3.0913,3615.1094,5153
18.6296,19.7112,4.4784,1.6579,0.010300,1.2335,3.0813,3615.1094,5153
21.5891,19.9540,6.5655,1.6691,0.010900,1.1876,3.2379,3615.1094,5153
21.5482,20.0302,6.9527,1.7684,0.010800,1.1659,3.2368,3615.1094,5153
20.8110,19.7317,6.2171,1.4152,0.010200,1.2376,3.2791,3615.1094,5153
21.1542,20.3458,6.0424,1.8216,0.010000,1.0433,3.0259,3615.1094,5153
24.1575,20.2013,6.2275,1.6926,0.009300,1.0331,3.0873,3615.1094,5153
22.8952,19.7542,4.9958,2.0399,0.010100,1.1049,3.1099,3615.1094,5153
19.0566,19.6861,7.3739,2.0050,0.010700,1.3067,3.1529,3615.1094,5153
20.5940,20.2379,6.1821,1.5679,0.010900,1.3037,3.1129,3615.1094,5153
20.1224,20.0713,6.0863,1.7142,0.012800,1.1481,3.1222,3615.1094,5153
21.9130,20.3418,6.6424,1.7029,0.010400,1.0991,3.0853,3615.1094,5153
19.5168,20.5005,5.6944,1.7192,0.009300,1.0867,3.2297,3615.1094,5153
21.9184,20.1755,7.0860,1.7786,0.010300,0.8986,3.0656,3615.1094,5153
22.8134,20.2391,5.7707,1.6547,0.012400,1.0072,3.0894,3615.1094,5153
18.2763,19.9732,5.7674,1.6549,0.017000,0.9472,3.0668,3615.1094,5153
24.3391,20.1686,5.5617,1.8114,0.010200,1.0744,3.0761,3615.1094,5153
22.5153,19.8437,6.3822,1.6466,0.010200,1.2261,3.0790,3615.1094,5153
17.9659,20.0416,7.3301,1.6600,0.009800,1.3642,3.0639,3615.1094,5153
21.3999,20.0888,5.1448,1.6231,0.010900,1.0390,3.1150,3615.1094,5153
18.7065,19.8700,6.0916,1.7337,0.010700,1.2436,3.0852,3615.1094,5153
23.1477,19.8961,4.7975,1.9570,0.009200,1.1300,3.0587,3615.1094,5153
22.0102,20.0423,4.3138,1.6609,0.010200,1.1959,3.0597,3615.1094,5153
20.9524,19.7102,5.3407,2.0805,0.009700,0.7640,3.0586,3615.1094,5153
19.6345,20.4031,6.5038,1.6426,0.010000,1.4103,3.0874,3615.1094,5153
21.4776,20.1984,7.8225,1.5709,0.009400,1.3459,3.0770,3615.1094,5153
20.8688,19.8766,4.6997,1.7307,0.010600,1.2020,3.0935,3615.1094,5153
21.3883,19.8979,5.3390,1.7652,0.010300,1.1315,3.0914,3615.1094,5153
18.5271,20.2891,6.6268,1.6812,0.010200,1.2593,3.1068,3615.1094,5153
20.2352,20.1013,8.5054,1.9681,0.010700,1.0528,3.0627,3615.1094,5153
20.8805,20.2734,5.8073,1.5648,0.010200,1.1774,3.0413,3615.1094,5153
20.7967,20.0131,6.1784,1.6312,0.010100,1.4074,3.2051,3615.1094,5153
22.5730,20.1006,3.9746,1.3833,0.011400,1.3990,3.2011,3615.1094,5153
20.5863,19.6086,4.1552,1.7202,0.009800,1.2702,3.0627,3615.1094,5153
19.0244,19.8892,6.7311,1.6067,0.010500,1.2809,3.0321,3615.1094,5153
24.1432,20.4766,6.0744,1.7879,0.009800,1.0234,3.0648,3615.1094,5153
17.2575,19.4023,4.8793,1.6323,0.009500,1.3342,3.0331,3615.1094,5153
24.0498,19.9660,7.3529,1.7797,0.009300,1.3633,3.0639,3615.1094,5153
20.6004,19.9096,5.6007,1.7512,0.008800,1.0399,3.1098,3615.1094,5153
18.7082,20.2018,5.4236,1.7409,0.010200,1.2948,3.1099,3615.1094,5153
20.8060,19.8253,6.8483,1.5718,0.010200,1.4458,3.0852,3615.1094,5153
21.0328,19.8376,6.3317,1.7182,0.012100,1.2089,3.0823,3615.1094,5153
24.5227,19.9767,6.2448,1.6845,0.010600,1.0483,3.0853,3615.1094,5153
19.5883,20.4301,4.0991,1.5596,0.010500,1.3362,3.0750,3615.1094,5153
20.6019,20.4602,5.3880,1.8372,0.011100,0.9694,3.0628,3615.1094,5153
23.0093,20.1451,5.9440,1.9138,0.010200,0.8671,3.1149,3615.1094,5153
22.7461,19.9854,5.1613,1.8433,0.010500,1.0668,3.1100,3615.1094,5153
20.6819,20.6439,6.0119,1.7551,0.012200,1.0469,3.1570,3615.1094,5153
18.0403,20.0089,9.1425,1.6905,0.010400,1.3085,3.0750,3615.1094,5153
23.2624,20.7249,6.8083,1.5677,0.010400,1.3285,3.0628,3615.1094,5153
19.0697,20.5215,6.3791,1.6866,0.009500,1.4334,3.0945,3615.1094,5153
22.5611,20.5621,6.0755,1.6794,0.010000,1.2927,3.0832,3615.1094,5153
20.5416,20.0635,6.4305,2.0081,0.009800,0.9184,3.0976,3615.1094,5153
21.9013,20.0770,6.2890,1.6937,0.010400,1.0196,3.0598,3615.1094,5153
20.4856,20.4076,6.1712,1.7234,0.010500,1.2553,3.0761,3615.1094,5153
21.1633,20.2033,5.6010,1.5544,0.010300,1.2701,3.1119,3615.1094,5153
21.3973,20.1159,5.3874,1.6732,0.010200,1.3477,3.0873,3615.1094,5153
22.6110,19.7169,5.3303,1.5780,0.009600,1.2622,3.0904,3615.1094,5153
19.0852,20.1502,5.3337,2.0584,0.009100,0.9810,3.1131,3615.1094,5153
22.3742,20.3994,7.8988,1.4839,0.010400,1.2641,3.0770,3615.1094,5153
17.9890,20.1299,5.1179,1.6436,0.010400,1.3864,3.0781,3615.1094,5153
21.2544,19.9245,7.2143,1.7847,0.010800,1.3281,3.0761,3615.1094,5153
24.4564,20.1463,6.6224,1.6731,0.010300,1.3645,3.0914,3615.1094,5153
18.5581,20.3633,4.4672,1.8482,0.010400,1.0927,3.0977,3615.1094,5153
19.9970,20.0828,6.8511,1.6763,0.009800,1.3040,3.1181,3615.1094,5153
22.2460,19.7679,6.6776,1.6793,0.009000,1.2094,3.1139,3615.1094,5153
19.8515,20.2455,5.4430,1.7458,0.009100,1.1656,3.1273,3615.1094,5153
24.9451,19.9921,6.1314,1.7776,0.010400,1.1284,3.0997,3615.1094,5153
18.2495,20.3582,6.5378,1.5637,0.008900,1.0435,3.0801,3615.1094,5153
22.4906,20.4291,6.0018,1.6855,0.009800,1.3321,3.0485,3615.1094,5153
23.2784,20.4844,4.3288,1.8371,0.009800,1.2207,3.0413,3615.1094,5153
21.6108,20.3641,7.7642,2.0042,0.010800,1.2134,3.0771,3615.1094,5153
18.8339,20.1019,6.9544,1.8648,0.008900,1.1882,3.1110,3615.1094,5153
20.0999,19.7287,4.7008,1.7020,0.010200,1.1561,3.0607,3615.1094,5153
18.3648,19.8671,5.4465,1.6536,0.009300,1.1726,3.0771,3615.1094,5153
22.7690,19.8751,5.9832,1.6405,0.011200,1.0783,3.0618,3615.1094,5153
20.2199,20.0763,4.3252,1.6928,0.009800,1.3039,3.0607,3615.1094,5153
20.2908,19.9364,5.9734,1.6795,0.009400,1.1516,3.0955,3615.1094,5153
21.9412,20.1460,5.8191,1.5831,0.013300,1.2440,3.1202,3615.1094,5153
18.9016,19.9091,4.1129,1.7325,0.009900,1.0017,3.1160,3615.1094,5153
21.9587,20.1260,4.1430,1.7459,0.009100,0.9167,3.2318,3615.1094,5153
21.1327,19.7985,5.0887,1.6424,0.017000,1.0093,3.2471,3615.1094,5153
22.3008,20.3158,4.8608,1.4828,0.011900,0.9375,3.3148,3615.1094,5153
20.3789,20.2386,4.8840,1.6978,0.010400,1.1995,3.3136,3615.1094,5153
20.7462,20.2724,5.0678,1.7070,0.010400,0.9587,3.2808,3615.1094,5153
20.7438,19.6025,5.1180,1.7449,0.011900,1.0844,3.3034,3615.1094,5153
20.7616,19.4349,4.9691,1.6732,0.012700,1.0404,3.3076,3615.1094,5153
21.1728,19.4087,5.1885,1.5463,0.011700,1.0786,3.3382,3615.1094,5153
20.5794,19.6982,5.1655,1.6342,0.011100,1.1490,3.3281,3615.1094,5153
22.0928,19.7459,6.5740,1.6703,0.012900,1.1848,3.3289,3615.1094,5153
20.1855,19.8229,5.2769,1.7736,0.010500,1.0563,3.1601,3615.1094,5153
20.0540,19.9142,7.1832,1.7696,0.009800,1.1489,3.1148,3615.1094,5153
20.0786,19.8557,4.9925,1.7654,0.009900,1.1880,3.1335,3615.1094,5153
19.8309,19.6198,5.9595,1.8176,0.016900,1.0376,3.1058,3615.1094,5153
20.4023,20.0977,5.5316,1.6865,0.009900,0.9896,3.2716,3615.1094,5153
22.3339,20.1650,5.5252,1.7460,0.011100,1.0688,3.1171,3615.1094,5153
22.2438,20.3138,5.4465,1.6077,0.012200,1.0441,3.0688,3615.1094,5153
19.6099,20.2738,4.7143,1.7120,0.011000,0.9295,3.0822,3615.1094,5153
25.9034,19.3718,4.9908,1.6569,0.016700,0.9895,3.0699,3615.1094,5153
16.2390,20.2436,7.8551,1.6895,0.010800,1.0100,3.0535,3615.1094,5153
20.4457,19.8508,5.8488,1.7182,0.009900,0.9683,3.0648,3615.1094,5153
21.0421,19.6816,4.9736,1.8545,0.010900,0.8564,3.0597,3615.1094,5153
22.4634,19.7666,4.6783,1.8072,0.010200,0.9908,3.0678,3615.1094,5153
18.7601,19.8669,5.8545,1.5903,0.012700,1.1141,3.0751,3615.1094,5153
20.8187,19.8998,5.2460,1.7317,0.009000,1.0884,3.0792,3615.1094,5153
24.9940,19.9673,4.3605,1.6159,0.012700,1.1061,3.0535,3615.1094,5153
18.8034,20.0536,8.1016,1.9926,0.010100,0.9931,3.0710,3615.1094,5153
23.7519,20.0794,4.5851,1.9076,0.010200,0.8121,3.1130,3615.1094,5153
15.8600,19.8362,7.9687,1.8576,0.009800,0.9656,3.1088,3615.1094,5153
23.1175,20.2749,4.5739,1.7070,0.014700,1.0168,3.0731,3615.1094,5153
20.6676,20.3519,5.3479,1.7890,0.009900,0.9922,3.0536,3615.1094,5153
20.3848,20.7580,5.2384,1.8410,0.009600,1.1826,3.2493,3615.1094,5153
21.1211,20.2474,5.5849,1.7264,0.009900,1.0991,3.2562,3615.1094,5153
21.7486,19.8824,4.7748,1.8340,0.011700,1.0167,3.2819,3615.1094,5153
19.9899,20.4535,6.7826,1.7450,0.012000,1.1981,3.2512,3615.1094,5153
21.8256,20.6312,4.1561,1.5738,0.012000,1.1281,3.2029,3615.1094,5153
21.4402,19.4468,7.7267,1.7244,0.010000,0.8261,3.2380,3615.1094,5153
20.5598,19.0383,6.4158,1.8505,0.008600,0.8749,3.2949,3616.1094,5153
20.6515,19.7702,6.4116,1.7928,0.010400,1.0763,3.2768,3616.1094,5153
22.9381,19.2468,5.6081,1.7551,0.010600,1.2112,3.1969,3616.1094,5153
17.6368,20.0342,7.9152,1.7450,0.012600,1.0974,3.0423,3616.1094,5153
22.6546,19.3828,4.6967,1.7029,0.010100,1.1201,3.0423,3616.1094,5153
19.9687,19.3013,7.8585,1.7192,0.009200,1.0518,3.2134,3616.1094,5153
20.1989,19.5557,5.8479,1.7685,0.010200,1.0271,3.2327,3616.1094,5153
21.3643,20.0396,5.0353,2.0786,0.010100,0.9248,3.0648,3616.1094,5153
25.1733,20.0891,6.1610,1.5187,0.009900,1.4214,3.0351,3616.1094,5153
18.6604,20.0577,5.5065,1.5975,0.009800,1.3456,3.0638,3616.1094,5153
25.1318,20.3595,6.2121,1.6189,0.009600,1.3650,3.0596,3616.1094,5153
16.6522,20.1981,5.4173,1.8800,0.010000,1.1102,3.1018,3616.1094,5153
21.9938,20.5084,7.3211,1.6927,0.009500,1.0287,3.1213,3616.1094,5153
19.5912,19.9938,4.9298,1.7531,0.009600,1.2589,3.0945,3616.1094,5153
19.7964,19.9596,5.5951,1.6313,0.010600,1.2239,3.0813,3616.1094,5153
23.9275,19.7733,7.2349,1.6968,0.010100,1.0952,3.1284,3616.1094,5153
19.5284,20.1348,4.1779,1.7808,0.010000,1.3066,3.1345,3616.1094,5153
19.7694,20.2811,5.1954,1.7203,0.010100,1.0984,3.3014,3616.1094,5153
23.3529,19.8641,4.2440,1.6784,0.012300,1.1727,3.1519,3616.1094,5153
19.7093,20.2236,4.8500,1.8514,0.010400,0.9416,3.1387,3616.1094,5153
19.8693,19.9809,6.3636,1.7706,0.009600,1.0264,3.1077,3616.1094,5153
22.0260,20.4068,5.6662,1.8668,0.013400,0.9214,3.1099,3616.1094,5153
23.6448,20.3233,5.3470,1.7204,0.014000,0.9565,3.1272,3616.1094,5153
19.3973,20.5142,8.7480,2.0695,0.010200,0.8746,3.0842,3616.1094,5153
21.2057,20.1702,4.8488,2.0469,0.010700,0.8431,3.0679,3616.1094,5153
21.4287,20.5175,6.6019,2.0131,0.010300,0.9478,3.0648,3616.1094,5153
19.9845,20.0199,8.9298,1.5944,0.010900,1.2418,3.2502,3616.1094,5153
21.8950,21.0176,4.8589,1.8401,0.009800,1.0692,3.2584,3616.1094,5153
21.7465,20.4373,9.6857,1.8074,0.010100,0.9705,3.3076,3616.1094,5153
22.1460,20.3825,7.3426,1.6263,0.014400,0.8501,3.6101,3616.1094,5153
20.2931,20.5317,7.7665,1.6017,0.009400,1.3467,3.2553,3616.1094,5153
21.5390,19.9324,6.8382,1.9404,0.010200,0.9387,3.2643,3616.1094,5153
22.0843,20.2455,8.2626,1.7018,0.010200,0.9891,3.2194,3616.1094,5153
19.8747,19.5964,5.7138,1.6496,0.009600,0.8733,3.4499,3616.1094,5153
21.3618,19.4137,4.7314,1.6947,0.010600,1.1559,3.2032,3616.1094,5153
21.3995,19.5081,7.4017,1.6486,0.015200,1.1816,3.1887,3616.1094,5153
21.9530,19.2781,6.0986,1.6781,0.010000,1.2310,3.0965,3616.1094,5153
18.7152,19.5286,5.7630,1.8229,0.010200,1.1728,3.0382,3616.1094,5153
22.1240,19.7203,5.7496,1.7325,0.010800,1.0867,3.0320,3616.1094,5153
19.1464,19.4755,7.4483,1.6835,0.009200,0.8235,3.2009,3616.1094,5153
22.2332,20.7158,5.5867,1.8575,0.009800,1.2434,3.2081,3616.1094,5153
21.5753,20.1712,8.5944,1.4481,0.012000,1.1761,3.2799,3616.1094,5153
23.6382,19.9294,6.4539,1.8462,0.011800,1.0380,3.2695,3616.1094,5153
18.6661,20.1169,4.7499,1.6629,0.009800,1.1557,3.2389,3616.1094,5153
19.4507,19.5784,7.4616,1.6179,0.009600,1.2472,3.2204,3616.1094,5153
20.8603,19.3974,5.6613,1.5216,0.010100,1.3040,3.2101,3616.1094,5153
22.7300,19.4758,6.6946,1.9191,0.010200,1.0528,3.0678,3616.1094,5153
20.1586,20.0617,7.6009,1.5492,0.009300,1.3556,3.1119,3616.1094,5153
23.3895,20.8922,6.6357,1.6487,0.010100,1.3509,3.1017,3616.1094,5153
17.0870,19.3859,4.3792,1.6691,0.009700,1.2745,3.0997,3616.1094,5153
20.4899,20.1244,6.3095,1.5565,0.009000,1.4540,3.0526,3616.1094,5153
25.0080,20.6532,6.0383,1.5504,0.010100,1.2038,3.0475,3616.1094,5153
24.0279,20.4516,5.4771,1.9486,0.009700,1.2809,3.0496,3616.1094,5153
17.8950,20.1269,8.0394,1.6677,0.010200,0.8897,3.0709,3616.1094,5153
21.2787,19.9369,4.7889,1.7551,0.009300,1.1850,3.0504,3616.1094,5153
17.1361,19.6282,5.4228,1.9004,0.010100,0.9792,3.1008,3616.1094,5153
22.7320,20.1256,7.3858,1.7234,0.012200,1.3092,3.2400,3616.1094,5153
19.5531,19.8174,4.3434,1.4584,0.011900,1.2493,3.2696,3616.1094,5153
20.9739,19.9455,7.4530,1.6905,0.009800,0.9311,3.3679,3616.1094,5153
22.5795,20.2494,6.4408,1.5596,0.011400,1.2153,3.0997,3616.1094,5153
24.4526,19.3373,5.1829,1.6843,0.011600,1.0502,3.0853,3616.1094,5153
13.5057,19.5429,5.4307,1.7705,0.009600,1.1047,3.1190,3616.1094,5153
21.3741,19.8430,6.2816,1.6588,0.010100,1.2634,3.1222,3616.1094,5153
21.7699,19.9896,8.1131,1.6435,0.009400,1.3938,3.1079,3616.1094,5153
20.7353,19.7272,6.3451,1.8123,0.010100,1.0533,3.2359,3616.1094,5153
20.7971,20.2528,6.3151,1.6701,0.009800,1.1458,3.2175,3616.1094,5153
22.0302,20.4126,6.5152,1.5165,0.011600,1.1585,3.2706,3616.1094,5153
20.7832,20.4549,5.6621,1.7623,0.010400,1.1887,3.1231,3616.1094,5153
21.8502,20.1987,5.5169,1.6702,0.010700,1.2001,3.1498,3616.1094,5153
20.7079,19.3233,5.4776,1.6906,0.010200,1.3272,3.1180,3616.1094,5153
23.4505,19.1459,5.4799,1.6958,0.015400,1.0618,3.1489,3616.1094,5153
17.7770,20.5944,4.4343,1.7091,0.011900,1.0307,3.0903,3616.1094,5153
24.9321,20.3472,5.9539,1.8873,0.010100,0.9557,3.1170,3616.1094,5153
17.7978,20.1620,5.7705,1.7306,0.013600,1.0364,3.1150,3616.1094,5153
23.1630,20.6368,6.6426,1.7489,0.010300,0.9536,3.0955,3616.1094,5153
19.6481,19.9620,4.4036,1.8995,0.015000,0.9420,3.1028,3616.1094,5153
21.0880,19.9205,5.1683,1.7306,0.011000,0.9526,3.0925,3616.1094,5153
20.7937,20.2226,4.5316,1.7368,0.009100,0.9076,3.2296,3616.1094,5153
20.9714,20.0694,5.0927,1.6885,0.011600,0.9782,3.0678,3616.1094,5153
23.8695,20.5552,4.5420,1.6588,0.011300,0.9900,3.0670,3616.1094,5153
21.3211,20.1943,4.9509,1.9436,0.009800,0.9700,3.0741,3616.1094,5153
18.9178,20.0763,6.9005,1.8371,0.014600,0.8898,3.0269,3616.1094,5153
20.5853,19.8072,5.1370,1.8983,0.010300,1.1953,3.0117,3616.1094,5153
20.7481,20.3721,5.0691,1.7111,0.009400,1.0549,3.1662,3616.1094,5153
22.0604,20.1624,4.7245,1.5185,0.009800,1.3118,3.0638,3616.1094,5153
24.7718,20.4385,8.0071,1.8883,0.010400,0.9092,3.1161,3616.1094,5153
17.6220,20.5817,6.5368,1.7500,0.010300,1.2189,3.1170,3616.1094,5153
27.8356,20.4335,6.0396,1.7499,0.011600,1.0826,3.0751,3616.1094,5153
14.0601,20.1398,5.5646,1.8002,0.009700,1.3323,3.0577,3616.1094,5153
21.5911,20.4304,7.3029,1.8453,0.010400,1.2872,3.0966,3616.1094,5153
21.8291,20.5880,6.4546,1.6027,0.010300,1.2124,3.0720,3616.1094,5153
20.1597,20.2483,6.0757,1.7010,0.009900,1.1575,3.2543,3616.1094,5153
20.5117,19.9987,6.5023,1.4611,0.010400,1.3361,3.2369,3616.1094,5153
21.5044,19.8316,6.4257,1.5984,0.010400,1.1717,3.3278,3616.1094,5153
21.0857,19.9371,5.8538,1.5012,0.010100,1.2421,3.0822,3616.1094,5153
23.4183,20.1615,6.2728,1.7643,0.010600,1.1517,3.0434,3616.1094,5153
17.5160,19.4222,4.5077,1.9147,0.011300,1.0841,3.0750,3616.1094,5153
20.9943,19.6552,6.3110,1.7204,0.010100,1.0198,3.0341,3616.1094,5153
19.9728,20.0630,7.3029,1.5575,0.010000,1.2074,3.2061,3616.1094,5153
22.0044,19.8605,6.2212,1.6280,0.009700,1.3573,3.0392,3616.1094,5153
24.6705,20.4630,6.1070,1.6569,0.010000,0.9632,3.0280,3616.1094,5153
22.8930,20.1655,4.4337,1.7696,0.009400,1.0247,3.0997,3616.1094,5153
17.8217,20.2579,4.9228,1.8054,0.009700,1.0331,3.0914,3616.1094,5153
23.7636,20.2940,7.5498,1.7727,0.010000,1.0915,3.1017,3616.1094,5153
16.9380,19.5369,4.6958,1.6733,0.011400,1.0341,3.1182,3616.1094,5153
24.2511,20.2889,7.6743,1.6526,0.009900,1.3556,3.1109,3616.1094,5153
20.9204,20.0867,4.9717,1.9425,0.011200,1.0876,3.1119,3616.1094,5153
19.6217,20.5752,4.5532,1.7459,0.010000,1.2603,3.1202,3616.1094,5153
22.2376,20.1844,5.5954,1.8831,0.009600,0.9802,3.1151,3616.1094,5153
19.6353,20.3827,6.2820,1.6219,0.009900,1.2157,3.0812,3616.1094,5153
21.5751,20.4742,7.5763,1.5606,0.018000,1.0358,3.2572,3616.1094,5153
20.1153,20.5683,5.1925,1.7182,0.010400,1.1022,3.0740,3616.1094,5153
24.2568,19.8196,3.9873,1.7970,0.009800,0.9390,3.0957,3616.1094,5153
22.3169,20.1679,5.6604,1.7756,0.009500,1.0203,3.0915,3616.1094,5153
17.6883,20.4798,6.1043,1.6538,0.009900,1.2131,3.0997,3616.1094,5153
19.3904,19.9462,7.1276,1.5730,0.010300,1.3031,3.0853,3616.1094,5153
24.4258,20.3616,7.1013,1.9835,0.011200,1.0319,3.1129,3616.1094,5153
20.0355,20.1888,5.9698,1.6384,0.010600,1.3285,3.1120,3616.1094,5153
22.1172,20.2993,6.7452,1.7940,0.009600,1.1510,3.1304,3616.1094,5153
20.8600,20.2365,4.8551,1.7808,0.009600,1.0904,3.1212,3616.1094,5153
23.9567,20.3759,4.5903,1.8831,0.012600,1.0286,3.0924,3616.1094,5153
18.9679,20.1650,4.5574,1.9364,0.010700,0.8697,3.1120,3616.1094,5153
20.7192,20.1807,5.3165,1.6710,0.010900,1.0800,3.1364,3616.1094,5153
22.4960,20.2928,4.9400,1.7797,0.009800,1.1611,3.1458,3616.1094,5153
22.0221,20.1058,5.6411,1.8022,0.010300,1.1163,3.1694,3616.1094,5153
17.5637,19.8955,8.2510,1.6722,0.016800,1.0360,3.1172,3616.1094,5153
24.0099,20.1186,4.7228,1.6824,0.016500,0.9433,3.0864,3616.1094,5153
18.8928,20.3241,4.4554,1.8256,0.010300,0.9215,3.0832,3616.1094,5153
21.9495,20.4671,4.5155,2.0194,0.009400,0.8838,3.0587,3616.1094,5153
21.4252,20.3867,6.3296,1.9978,0.010300,0.9982,3.0843,3616.1094,5153
20.8603,20.1956,7.6383,1.8813,0.013300,1.0175,3.1160,3616.1094,5153
20.9715,20.1448,6.0384,1.7183,0.010300,0.8910,3.0782,3616.1094,5153
21.3925,19.5942,7.4064,1.6907,0.009000,0.8805,3.0228,3616.1094,5153
19.1579,20.0528,8.1357,1.7531,0.010000,1.1799,3.0167,3616.1094,5153
21.4454,20.4872,5.5881,1.7007,0.010600,1.1586,3.0290,3616.1094,5153
21.1682,20.3402,7.3779,1.7798,0.010200,1.2167,3.0444,3616.1094,5153
21.4610,20.0921,7.3682,1.9199,0.009800,1.1443,3.0393,3616.1094,5153
19.8014,20.2301,6.2640,1.6886,0.009600,1.3182,3.0627,3616.1094,5153
23.0490,20.0617,6.2787,1.9629,0.010700,1.0779,3.0945,3616.1094,5153
19.8280,20.0177,6.6177,1.7775,0.009700,1.0173,3.1088,3616.1094,5153
20.7380,20.2638,6.7971,1.7551,0.009600,1.1036,3.1098,3616.1094,5153
22.4555,19.8836,6.0657,1.5965,0.010400,1.3555,3.0924,3616.1094,5153
22.7889,19.9975,6.2309,1.9191,0.009900,1.0031,3.0484,3616.1094,5153
19.8721,20.3042,4.4212,1.7488,0.009600,1.1796,3.0434,3616.1094,5153
21.9381,20.3629,5.6609,1.7459,0.010100,1.0268,3.0535,3616.1094,5153
22.8669,20.1732,5.3807,1.5555,0.010600,1.2545,3.0628,3616.1094,5153
18.2838,20.2083,7.8588,1.8454,0.009700,1.1901,3.0607,3616.1094,5153
20.4380,20.2046,7.8106,1.6938,0.009400,1.0722,3.0403,3616.1094,5153
23.5465,19.5731,6.7605,1.7480,0.009800,1.1914,3.1006,3616.1094,5153
22.5780,19.8029,5.5799,1.9804,0.010200,1.2303,3.0925,3616.1094,5153
17.4887,20.1432,5.5050,1.5955,0.009700,1.1082,3.1119,3616.1094,5153
20.9556,19.8524,6.0676,1.7377,0.010300,1.2112,3.1170,3616.1094,5153
20.2775,20.5848,5.6409,1.7848,0.010900,1.2930,3.1119,3616.1094,5153
22.2328,19.9925,6.0014,1.6435,0.010900,1.3766,3.0893,3616.1094,5153
23.6068,19.9266,6.4814,1.6630,0.010500,1.2719,3.0474,3616.1094,5153
21.1560,20.4077,4.7439,1.6313,0.010000,1.2734,3.0978,3616.1094,5153
18.0841,20.6082,6.0925,1.5698,0.010100,1.3356,3.1151,3616.1094,5153
24.0417,20.4144,7.6472,1.7786,0.010600,1.0713,3.1182,3616.1094,5153
22.2917,20.0432,5.8098,1.6795,0.010100,1.3178,3.1356,3616.1094,5153
18.1631,20.0121,7.4667,2.1289,0.010800,1.0847,3.0895,3616.1094,5153
24.8422,20.2983,5.6551,2.0264,0.011700,1.1881,3.2061,3616.1094,5153
20.6832,20.1270,6.1092,1.8852,0.009600,1.2134,3.1201,3616.1094,5153
20.8724,20.5791,6.1056,2.0081,0.010600,1.0113,3.1151,3616.1094,5153
23.5196,20.1847,9.2159,2.1371,0.010200,1.0413,3.1170,3616.1094,5153
19.5465,20.5099,9.0583,1.6507,0.010300,1.3957,3.0955,3616.1094,5153
20.4649,20.4858,5.1783,1.6261,0.041700,1.0389,3.0771,3616.1094,5153
22.3071,20.4722,6.3985,1.6467,0.010100,1.1109,3.0668,3616.1094,5153
19.9634,20.4435,6.6514,1.9036,0.011800,0.9575,3.0504,3616.1094,5153
19.0885,20.6118,7.6757,1.6088,0.010800,1.1431,3.1243,3616.1094,5153
