FrameTime,GPUTime,GameThreadTime,GPU/LumenReflections,GPU/LumenScreenProbeGather,GPU/ShadowDepths,GPU/TemporalSuperResolution,GPUMem/LocalUsedMB,GPUMem/LocalBudgetMB
27.9800,26.1240,9.1900,2.3050,0.016500,1.0164,3.6035,3682.6719,5153
27.4317,26.1376,9.2860,2.2016,0.010400,0.9094,3.6886,3682.6719,5153
28.0646,25.3110,7.8765,2.7730,0.013000,1.0419,3.7140,3682.6719,5153
26.9805,25.5460,9.4557,2.7811,0.009300,1.0486,3.7344,3682.6719,5153
26.4889,25.4536,12.2759,2.7382,0.010300,1.1478,3.7028,3682.6719,5153
24.8579,25.0134,8.3600,2.3184,0.010300,1.0271,3.8522,3682.6719,5153
22.4437,25.7457,6.9689,2.3049,0.011700,0.9889,3.7202,3682.6719,5153
27.0266,25.7096,7.2291,2.5662,0.013500,1.0499,3.6403,3682.6719,5153
28.5645,25.6834,7.8860,2.6061,0.009800,1.0871,3.7643,3682.6719,5153
26.7772,25.8746,7.7377,2.3829,0.010600,1.0287,3.6578,3682.6719,5153
27.2008,25.7479,6.3919,2.4700,0.011300,0.9945,3.6177,3682.6719,5153
25.1450,25.6102,8.1821,2.5355,0.013100,1.1172,3.7878,3682.6719,5153
25.8035,25.4978,10.7852,2.4925,0.010400,1.2422,3.7170,3682.6719,5153
26.9847,25.8392,6.9705,2.4668,0.010700,1.2889,3.6363,3682.6719,5153
25.6172,25.1097,7.7655,2.2598,0.009600,0.9254,3.7960,3682.6719,5153
27.0303,25.7272,6.8825,2.3766,0.012700,1.0472,3.6956,3682.6719,5153
26.9686,25.9415,8.6119,2.3357,0.010400,0.9654,3.6545,3682.6719,5153
28.0836,25.2857,7.9658,2.4402,0.010300,1.2510,3.8226,3682.6719,5153
26.9756,25.8127,6.2889,2.4411,0.010200,1.2771,3.6812,3682.6719,5153
24.2219,25.8844,5.7312,2.3213,0.010100,0.9884,3.6945,3682.6719,5153
26.5013,24.8451,9.5792,2.5783,0.010000,1.0221,3.8134,3682.6719,5153
27.5517,25.9578,7.2095,2.4862,0.012100,1.0260,3.7058,3682.6719,5153
28.4139,25.8383,7.1135,2.3604,0.009200,1.1435,3.6557,3682.6719,5153
26.7661,25.4224,7.6267,2.4147,0.009600,0.9765,3.8379,3682.6719,5153
23.3344,25.6780,6.7425,2.3254,0.010100,0.9962,3.6947,3682.6719,5153
28.2191,25.5373,8.2286,2.2089,0.010100,1.1427,3.6906,3682.6719,5153
25.4531,24.8724,6.8482,2.5681,0.009700,1.0029,3.6772,3682.6719,5153
27.0386,25.9256,7.7973,2.6461,0.009800,1.0345,3.6393,3682.6719,5153
24.2961,25.0035,6.5196,2.3603,0.009700,1.3534,3.7069,3682.6719,5153
25.1058,25.3062,9.3876,2.3215,0.010500,1.2725,3.7334,3682.6719,5153
29.3415,25.1565,5.9718,2.2201,0.011900,1.0091,3.6546,3682.6719,5153
23.0077,25.3653,6.8991,2.4772,0.010400,1.1789,3.6740,3682.6719,5153
27.4250,25.3987,6.0168,2.3275,0.011000,1.3795,3.7643,3682.6719,5153
26.3893,25.6242,7.7794,2.4770,0.010100,1.0804,3.6199,3682.6719,5153
26.6216,25.2687,7.7253,2.2200,0.011100,1.1490,3.6464,3682.6719,5153
27.3773,25.2305,7.9432,2.4689,0.010100,1.3239,3.7520,3682.6719,5153
27.3774,25.9287,7.5512,2.3326,0.008900,1.1344,3.6771,3682.6719,5153
26.2127,25.5881,7.2828,2.2978,0.010200,1.0070,3.6197,3682.6719,5153
27.3106,25.3760,9.6243,2.2630,0.010500,0.9887,3.7980,3682.6719,5153
24.9465,25.6576,9.3974,2.4780,0.009700,1.0024,3.7428,3682.6719,5153
26.6139,25.6639,7.4257,2.5364,0.010400,1.2365,3.6977,3682.6719,5153
24.3970,24.8809,9.8844,2.2948,0.009500,1.0057,3.8012,3682.6719,5153
26.0862,25.1956,8.0557,2.4616,0.009400,1.0501,3.7192,3682.6719,5153
27.8297,25.1355,6.2412,2.4841,0.011100,1.0987,3.6784,3682.6719,5153
25.1640,25.5883,7.6067,2.4188,0.010400,1.2712,3.7304,3682.6719,5153
26.9107,25.4447,6.8416,2.5048,0.011500,1.0657,3.7990,3682.6719,5153
25.3687,25.0387,7.2390,2.3265,0.009900,1.0290,3.7028,3682.6719,5153
26.0164,25.2341,8.1390,2.1864,0.010800,0.8890,3.7201,3682.6719,5153
26.8177,25.2892,6.8810,2.5386,0.010500,1.0480,3.7756,3682.6719,5153
28.2472,26.4877,8.0460,2.4289,0.026300,1.0201,3.7305,3682.6719,5153
28.7452,25.0492,8.1681,2.7362,0.009800,1.2026,3.6853,3682.6719,5153
27.1182,25.5168,11.0862,2.8630,0.009700,1.2037,3.7867,3682.6719,5153
24.3464,25.6409,9.2531,2.8017,0.010500,1.1113,3.6517,3682.6719,5153
26.9444,25.5751,7.2904,2.2263,0.014900,0.9773,3.7632,3682.6719,5153
25.6696,25.5347,9.9044,2.5488,0.013800,1.0562,3.7111,3682.6719,5153
26.1538,26.4319,8.1769,2.1872,0.009500,0.9119,3.6567,3682.6719,5153
30.1462,26.2200,6.4615,2.5149,0.009800,1.1512,3.7662,3682.6719,5153
22.1419,25.7504,6.6190,2.4197,0.012500,1.0192,3.7949,3682.6719,5153
27.7487,25.3759,8.0618,2.5047,0.017600,1.1162,3.7263,3682.6719,5153
28.2548,25.1506,7.4920,2.5006,0.011400,1.1513,3.7315,3682.6719,5153
26.6075,25.5075,6.8989,2.6501,0.009900,1.0879,3.8123,3682.6719,5153
25.4511,25.7191,5.7003,2.4792,0.010200,1.0620,3.6783,3682.6719,5153
25.2745,25.6592,9.9085,2.2264,0.009100,1.0319,3.7018,3682.6719,5153
29.4177,25.4251,9.3340,2.4402,0.009900,1.3708,3.7672,3682.6719,5153
23.6668,26.1859,6.2350,2.4821,0.009800,1.0023,3.6926,3682.6719,5153
25.3646,25.3312,8.4209,2.3379,0.010400,1.0164,3.6660,3682.6719,5153
25.9491,24.7592,6.0774,2.2159,0.010000,1.3801,3.7049,3682.6719,5153
26.4272,25.8970,8.1237,2.2702,0.010300,1.2667,3.5983,3682.6719,5153
28.3353,25.4702,7.5983,2.1872,0.016400,1.0094,3.6126,3682.6719,5153
26.0024,25.3918,7.8946,2.6306,0.010800,1.2521,3.9405,3682.6719,5153
29.9574,26.0252,5.1101,2.4402,0.010000,1.0233,3.6567,3682.6719,5153
21.7067,24.3718,8.7848,2.5569,0.009700,1.0669,3.6576,3682.6719,5153
26.6713,23.9639,8.2379,2.2004,0.010100,0.9254,3.8011,3682.6719,5153
24.1346,26.5345,5.3360,2.5776,0.009900,0.9845,3.6362,3682.6719,5153
31.6917,25.2456,9.2284,2.4554,0.010200,1.0929,3.6740,3682.6719,5153
23.0786,25.1683,8.8066,2.3368,0.010400,1.0127,3.7652,3682.6719,5153
26.8231,25.2332,6.2893,2.4618,0.010300,0.9539,3.6957,3682.6719,5153
26.3003,25.1859,7.9528,2.4587,0.010500,1.3748,3.6373,3682.6719,5153
28.1737,24.8401,5.7791,2.4393,0.010200,1.0179,3.7264,3682.6719,5153
25.1386,25.2062,6.3259,2.3378,0.009900,1.2824,3.7212,3682.6719,5153
27.7074,25.6408,6.9113,2.4381,0.012500,0.9832,3.6669,3682.6719,5153
23.4569,25.5211,6.5816,2.2734,0.010500,1.0361,3.7059,3682.6719,5153
28.4563,25.2295,8.9011,2.4410,0.010800,1.1872,3.7663,3682.6719,5153
22.7126,25.7130,5.9610,2.3655,0.010900,1.3440,3.7109,3682.6719,5153
25.7778,25.3301,7.0504,2.3675,0.011500,1.0634,3.6280,3682.6719,5153
27.6794,25.1700,4.9918,2.3338,0.012000,0.9268,3.7038,3682.6719,5153
29.3585,25.3842,9.5837,2.2866,0.010300,1.2607,3.7059,3682.6719,5153
27.6749,25.7219,8.6415,2.2621,0.010100,1.0569,3.7018,3682.6719,5153
27.4279,25.3845,7.3187,2.3746,0.013700,1.0976,3.8072,3682.6719,5153
23.1412,24.5369,8.0015,2.4482,0.011100,1.4141,3.6843,3682.6719,5153
23.3308,25.7628,5.5273,2.3715,0.009500,1.0202,3.6567,3682.6719,5153
28.6461,25.5246,7.3628,2.2804,0.012600,1.0368,3.7939,3682.6719,5153
25.6506,25.4802,8.3668,2.3491,0.009900,1.4079,3.6618,3682.6719,5153
28.6186,25.6541,6.1832,2.3685,0.009400,1.2829,3.7008,3682.6719,5153
25.8741,25.3285,9.1003,2.3695,0.010700,0.9567,3.7376,3682.6719,5153
25.4997,25.9935,8.9474,2.4545,0.012000,1.0300,3.6629,3682.6719,5153
27.8637,25.6101,6.1358,2.3603,0.010100,1.2475,3.7273,3682.6719,5153
25.1190,25.4564,7.7124,2.3540,0.010200,1.1399,3.7898,3682.6719,5153
26.0047,25.8176,8.3920,2.3164,0.009200,0.9285,3.6343,3682.6719,5153
28.7069,25.0475,6.5436,2.4248,0.012600,1.0312,3.6988,3682.6719,5153
23.7721,25.5906,7.9763,2.3510,0.008900,1.2558,3.7262,3682.6719,5153
27.2601,26.1958,7.9178,2.3809,0.010000,1.5201,3.6783,3682.6719,5153
28.5273,25.4781,8.0351,2.2263,0.008900,0.9375,3.7387,3682.6719,5153
24.2656,25.5561,7.1451,2.2436,0.012200,1.0799,3.7807,3682.6719,5153
28.3537,25.3516,5.2220,2.3830,0.010300,1.0466,3.7245,3682.6719,5153
24.4968,25.3051,8.6812,2.4760,0.009800,1.2616,3.6464,3682.6719,5153
26.7473,25.2022,8.3792,2.4411,0.009600,1.2099,3.7693,3682.6719,5153
29.0889,25.9237,8.0847,2.4547,0.011100,1.0711,3.7007,3682.6719,5153
23.9622,25.4038,6.5893,2.1564,0.009900,1.2008,3.6813,3682.6719,5153
29.2221,25.5610,4.7283,2.4106,0.010000,1.0472,3.7326,3682.6719,5153
24.8057,25.9055,5.8382,2.4534,0.010200,1.0289,3.6905,3682.6719,5153
26.1350,25.6155,9.4095,2.4740,0.009500,1.0459,3.5737,3682.6719,5153
25.1750,25.4087,5.4963,2.2978,0.010300,1.2233,3.6884,3682.6719,5153
29.5115,26.0012,9.2633,2.0090,0.010600,1.2270,3.7275,3682.6719,5153
25.1759,25.5604,5.2663,2.2171,0.019700,0.8999,3.6158,3682.6719,5153
25.4003,24.8554,7.5186,2.0593,0.011400,1.3888,3.7070,3682.6719,5153
27.0656,24.2386,5.2567,2.0777,0.010800,1.1191,3.6987,3682.6719,5153
25.6206,24.3093,8.8847,2.4770,0.011400,1.4086,3.6699,3682.6719,5153
25.2347,24.5022,10.2521,2.2969,0.010200,1.0696,3.7057,3682.6719,5153
25.3616,24.8088,6.3118,2.4657,0.010400,1.3900,3.7652,3682.6719,5153
26.3043,24.8512,11.3505,2.5250,0.010000,0.9317,3.6372,3682.6719,5153
26.6433,25.5923,9.3943,0,0,0,0,3682.6719,5153
25.8379,24.9582,7.9917,0,0,0,0,3682.6719,5153
